protocol,request_num,rtt_ms,payload_bytes,header_bytes,total_bytes,status
HTTP,1,15.03,1024,154,1178,ok
HTTP,2,8.712,1024,154,1178,ok
HTTP,3,8.779,1024,154,1178,ok
HTTP,4,8.425,1024,154,1178,ok
HTTP,5,10.902,1024,154,1178,ok
HTTP,6,10.775,1024,154,1178,ok
HTTP,7,8.613,1024,154,1178,ok
HTTP,8,8.627,1024,154,1178,ok
HTTP,9,8.953,1024,154,1178,ok
HTTP,10,8.815,1024,154,1178,ok
HTTP,11,8.637,1024,154,1178,ok
HTTP,12,10.955,1024,154,1178,ok
HTTP,13,8.727,1024,154,1178,ok
HTTP,14,10.683,1024,154,1178,ok
HTTP,15,8.687,1024,154,1178,ok
HTTP,16,8.778,1024,154,1178,ok
HTTP,17,8.412,1024,154,1178,ok
HTTP,18,8.67,1024,154,1178,ok
HTTP,19,6.497,1024,154,1178,ok
HTTP,20,8.667,1024,154,1178,ok
HTTP,21,6.625,1024,154,1178,ok
HTTP,22,6.437,1024,154,1178,ok
HTTP,23,8.778,1024,154,1178,ok
HTTP,24,6.501,1024,154,1178,ok
HTTP,25,6.511,1024,154,1178,ok
HTTP,26,8.755,1024,154,1178,ok
HTTP,27,6.545,1024,154,1178,ok
HTTP,28,6.662,1024,154,1178,ok
HTTP,29,8.573,1024,154,1178,ok
HTTP,30,8.699,1024,154,1178,ok
HTTP,31,6.543,1024,154,1178,ok
HTTP,32,6.524,1024,154,1178,ok
HTTP,33,11.083,1024,154,1178,ok
HTTP,34,8.576,1024,154,1178,ok
HTTP,35,8.636,1024,154,1178,ok
HTTP,36,8.917,1024,154,1178,ok
HTTP,37,8.522,1024,154,1178,ok
HTTP,38,8.761,1024,154,1178,ok
HTTP,39,8.682,1024,154,1178,ok
HTTP,40,8.71,1024,154,1178,ok
HTTP,41,8.672,1024,154,1178,ok
HTTP,42,6.522,1024,154,1178,ok
HTTP,43,8.701,1024,154,1178,ok
HTTP,44,6.554,1024,154,1178,ok
HTTP,45,8.738,1024,154,1178,ok
HTTP,46,6.512,1024,154,1178,ok
HTTP,47,6.502,1024,154,1178,ok
HTTP,48,8.742,1024,154,1178,ok
HTTP,49,8.784,1024,154,1178,ok
HTTP,50,6.48,1024,154,1178,ok
HTTP,51,6.545,1024,154,1178,ok
HTTP,52,8.762,1024,154,1178,ok
HTTP,53,6.48,1024,154,1178,ok
HTTP,54,6.549,1024,154,1178,ok
HTTP,55,6.547,1024,154,1178,ok
HTTP,56,6.468,1024,154,1178,ok
HTTP,57,6.581,1024,154,1178,ok
HTTP,58,8.694,1024,154,1178,ok
HTTP,59,6.566,1024,154,1178,ok
HTTP,60,6.535,1024,154,1178,ok
HTTP,61,6.475,1024,154,1178,ok
HTTP,62,6.574,1024,154,1178,ok
HTTP,63,11.102,1024,154,1178,ok
HTTP,64,11.004,1024,154,1178,ok
HTTP,65,8.78,1024,154,1178,ok
HTTP,66,8.603,1024,154,1178,ok
HTTP,67,10.927,1024,154,1178,ok
HTTP,68,8.622,1024,154,1178,ok
HTTP,69,8.763,1024,154,1178,ok
HTTP,70,10.666,1024,154,1178,ok
HTTP,71,11.041,1024,154,1178,ok
HTTP,72,10.801,1024,154,1178,ok
HTTP,73,8.511,1024,154,1178,ok
HTTP,74,8.753,1024,154,1178,ok
HTTP,75,15.153,1024,154,1178,ok
HTTP,76,6.62,1024,154,1178,ok
HTTP,77,8.585,1024,154,1178,ok
HTTP,78,6.565,1024,154,1178,ok
HTTP,79,6.524,1024,154,1178,ok
HTTP,80,8.695,1024,154,1178,ok
HTTP,81,6.562,1024,154,1178,ok
HTTP,82,6.516,1024,154,1178,ok
HTTP,83,10.904,1024,154,1178,ok
HTTP,84,10.939,1024,154,1178,ok
HTTP,85,6.504,1024,154,1178,ok
HTTP,86,34.913,1024,154,1178,ok
HTTP,87,6.461,1024,154,1178,ok
HTTP,88,6.587,1024,154,1178,ok
HTTP,89,6.538,1024,154,1178,ok
HTTP,90,8.712,1024,154,1178,ok
HTTP,91,6.5,1024,154,1178,ok
HTTP,92,6.552,1024,154,1178,ok
HTTP,93,6.565,1024,154,1178,ok
HTTP,94,8.708,1024,154,1178,ok
HTTP,95,8.696,1024,154,1178,ok
HTTP,96,6.507,1024,154,1178,ok
HTTP,97,8.734,1024,154,1178,ok
HTTP,98,6.501,1024,154,1178,ok
HTTP,99,6.587,1024,154,1178,ok
HTTP,100,6.529,1024,154,1178,ok
