protocol,request_num,rtt_ms,payload_bytes,header_bytes,total_bytes,status
CoAP,1,167.411,16384,11,16395,ok
CoAP,2,166.487,16384,11,16395,ok
CoAP,3,148.623,16384,11,16395,ok
CoAP,4,159.553,16384,11,16395,ok
CoAP,5,172.309,16384,11,16395,ok
CoAP,6,159.401,16384,11,16395,ok
CoAP,7,155.128,16384,11,16395,ok
CoAP,8,160.512,16384,11,16395,ok
CoAP,9,212.608,16384,11,16395,ok
CoAP,10,176.258,16384,11,16395,ok
CoAP,11,172.628,16384,11,16395,ok
CoAP,12,171.986,16384,11,16395,ok
CoAP,13,155.127,16384,11,16395,ok
CoAP,14,127.07,16384,11,16395,ok
CoAP,15,148.656,16384,11,16395,ok
CoAP,16,168.217,16384,11,16395,ok
CoAP,17,215.462,16384,11,16395,ok
CoAP,18,163.766,16384,11,16395,ok
CoAP,19,155.109,16384,11,16395,ok
CoAP,20,159.453,16384,11,16395,ok
CoAP,21,155.046,16384,11,16395,ok
CoAP,22,168.052,16384,11,16395,ok
CoAP,23,150.753,16384,11,16395,ok
CoAP,24,161.593,16384,11,16395,ok
CoAP,25,163.727,16384,11,16395,ok
CoAP,26,153.223,16384,11,16395,ok
CoAP,27,152.694,16384,11,16395,ok
CoAP,28,133.54,16384,11,16395,ok
CoAP,29,150.905,16384,11,16395,ok
CoAP,30,159.38,16384,11,16395,ok
CoAP,31,142.178,16384,11,16395,ok
CoAP,32,142.149,16384,11,16395,ok
CoAP,33,152.923,16384,11,16395,ok
CoAP,34,178.842,16384,11,16395,ok
CoAP,35,148.712,16384,11,16395,ok
CoAP,36,245.6,16384,11,16395,ok
CoAP,37,234.917,16384,11,16395,ok
CoAP,38,157.256,16384,11,16395,ok
CoAP,39,161.605,16384,11,16395,ok
CoAP,40,153.025,16384,11,16395,ok
CoAP,41,155.076,16384,11,16395,ok
CoAP,42,161.506,16384,11,16395,ok
CoAP,43,157.245,16384,11,16395,ok
CoAP,44,157.366,16384,11,16395,ok
CoAP,45,163.281,16384,11,16395,ok
CoAP,46,168.816,16384,11,16395,ok
CoAP,47,219.84,16384,11,16395,ok
CoAP,48,172.442,16384,11,16395,ok
CoAP,49,165.951,16384,11,16395,ok
CoAP,50,155.343,16384,11,16395,ok
CoAP,51,133.488,16384,11,16395,ok
CoAP,52,135.957,16384,11,16395,ok
CoAP,53,142.138,16384,11,16395,ok
CoAP,54,153.035,16384,11,16395,ok
CoAP,55,155.176,16384,11,16395,ok
CoAP,56,168.118,16384,11,16395,ok
CoAP,57,129.279,16384,11,16395,ok
CoAP,58,155.17,16384,11,16395,ok
CoAP,59,157.432,16384,11,16395,ok
CoAP,60,157.312,16384,11,16395,ok
CoAP,61,166.017,16384,11,16395,ok
CoAP,62,157.353,16384,11,16395,ok
CoAP,63,135.793,16384,11,16395,ok
CoAP,64,140.123,16384,11,16395,ok
CoAP,65,131.458,16384,11,16395,ok
CoAP,66,140.122,16384,11,16395,ok
CoAP,67,165.998,16384,11,16395,ok
CoAP,68,131.43,16384,11,16395,ok
CoAP,69,142.362,16384,11,16395,ok
CoAP,70,124.941,16384,11,16395,ok
CoAP,71,124.935,16384,11,16395,ok
CoAP,72,141.77,16384,11,16395,ok
CoAP,73,127.761,16384,11,16395,ok
CoAP,74,129.234,16384,11,16395,ok
CoAP,75,120.707,16384,11,16395,ok
CoAP,76,127.333,16384,11,16395,ok
CoAP,77,133.462,16384,11,16395,ok
CoAP,78,141.455,16384,11,16395,ok
CoAP,79,156.318,16384,11,16395,ok
CoAP,80,161.529,16384,11,16395,ok
CoAP,81,202.572,16384,11,16395,ok
CoAP,82,161.693,16384,11,16395,ok
CoAP,83,193.968,16384,11,16395,ok
CoAP,84,155.352,16384,11,16395,ok
CoAP,85,170.19,16384,11,16395,ok
CoAP,86,161.69,16384,11,16395,ok
CoAP,87,153.008,16384,11,16395,ok
CoAP,88,181.102,16384,11,16395,ok
CoAP,89,172.473,16384,11,16395,ok
CoAP,90,161.719,16384,11,16395,ok
CoAP,91,163.688,16384,11,16395,ok
CoAP,92,163.874,16384,11,16395,ok
CoAP,93,159.496,16384,11,16395,ok
CoAP,94,150.911,16384,11,16395,ok
CoAP,95,168.165,16384,11,16395,ok
CoAP,96,153.225,16384,11,16395,ok
CoAP,97,160.533,16384,11,16395,ok
CoAP,98,164.841,16384,11,16395,ok
CoAP,99,162.297,16384,11,16395,ok
CoAP,100,161.094,16384,11,16395,ok
