protocol,request_num,rtt_ms,payload_bytes,header_bytes,total_bytes,status
HTTP,1,0.768,16384,155,16539,ok
HTTP,2,0.398,16384,155,16539,ok
HTTP,3,0.29,16384,155,16539,ok
HTTP,4,0.277,16384,155,16539,ok
HTTP,5,0.321,16384,155,16539,ok
HTTP,6,0.298,16384,155,16539,ok
HTTP,7,0.282,16384,155,16539,ok
HTTP,8,0.284,16384,155,16539,ok
HTTP,9,0.335,16384,155,16539,ok
HTTP,10,0.288,16384,155,16539,ok
HTTP,11,0.278,16384,155,16539,ok
HTTP,12,0.282,16384,155,16539,ok
HTTP,13,0.279,16384,155,16539,ok
HTTP,14,0.272,16384,155,16539,ok
HTTP,15,0.274,16384,155,16539,ok
HTTP,16,0.32,16384,155,16539,ok
HTTP,17,0.287,16384,155,16539,ok
HTTP,18,0.277,16384,155,16539,ok
HTTP,19,0.303,16384,155,16539,ok
HTTP,20,0.303,16384,155,16539,ok
HTTP,21,0.279,16384,155,16539,ok
HTTP,22,0.274,16384,155,16539,ok
HTTP,23,0.312,16384,155,16539,ok
HTTP,24,0.284,16384,155,16539,ok
HTTP,25,0.276,16384,155,16539,ok
HTTP,26,0.275,16384,155,16539,ok
HTTP,27,0.326,16384,155,16539,ok
HTTP,28,0.277,16384,155,16539,ok
HTTP,29,0.274,16384,155,16539,ok
HTTP,30,0.286,16384,155,16539,ok
HTTP,31,0.299,16384,155,16539,ok
HTTP,32,0.277,16384,155,16539,ok
HTTP,33,0.275,16384,155,16539,ok
HTTP,34,0.319,16384,155,16539,ok
HTTP,35,0.324,16384,155,16539,ok
HTTP,36,0.294,16384,155,16539,ok
HTTP,37,0.283,16384,155,16539,ok
HTTP,38,0.287,16384,155,16539,ok
HTTP,39,0.283,16384,155,16539,ok
HTTP,40,0.316,16384,155,16539,ok
HTTP,41,0.909,16384,155,16539,ok
HTTP,42,0.383,16384,155,16539,ok
HTTP,43,0.486,16384,155,16539,ok
HTTP,44,0.425,16384,155,16539,ok
HTTP,45,0.385,16384,155,16539,ok
HTTP,46,0.408,16384,155,16539,ok
HTTP,47,0.373,16384,155,16539,ok
HTTP,48,0.382,16384,155,16539,ok
HTTP,49,0.4,16384,155,16539,ok
HTTP,50,0.386,16384,155,16539,ok
HTTP,51,0.35,16384,155,16539,ok
HTTP,52,0.345,16384,155,16539,ok
HTTP,53,0.336,16384,155,16539,ok
HTTP,54,0.337,16384,155,16539,ok
HTTP,55,0.424,16384,155,16539,ok
HTTP,56,0.366,16384,155,16539,ok
HTTP,57,0.459,16384,155,16539,ok
HTTP,58,0.351,16384,155,16539,ok
HTTP,59,0.347,16384,155,16539,ok
HTTP,60,0.362,16384,155,16539,ok
HTTP,61,0.342,16384,155,16539,ok
HTTP,62,0.341,16384,155,16539,ok
HTTP,63,0.357,16384,155,16539,ok
HTTP,64,0.341,16384,155,16539,ok
HTTP,65,0.348,16384,155,16539,ok
HTTP,66,0.358,16384,155,16539,ok
HTTP,67,0.345,16384,155,16539,ok
HTTP,68,0.345,16384,155,16539,ok
HTTP,69,0.358,16384,155,16539,ok
HTTP,70,0.352,16384,155,16539,ok
HTTP,71,0.347,16384,155,16539,ok
HTTP,72,0.363,16384,155,16539,ok
HTTP,73,0.355,16384,155,16539,ok
HTTP,74,0.338,16384,155,16539,ok
HTTP,75,0.313,16384,155,16539,ok
HTTP,76,0.447,16384,155,16539,ok
HTTP,77,0.36,16384,155,16539,ok
HTTP,78,0.413,16384,155,16539,ok
HTTP,79,0.387,16384,155,16539,ok
HTTP,80,0.32,16384,155,16539,ok
HTTP,81,0.301,16384,155,16539,ok
HTTP,82,0.274,16384,155,16539,ok
HTTP,83,0.277,16384,155,16539,ok
HTTP,84,0.331,16384,155,16539,ok
HTTP,85,0.277,16384,155,16539,ok
HTTP,86,0.282,16384,155,16539,ok
HTTP,87,0.274,16384,155,16539,ok
HTTP,88,0.318,16384,155,16539,ok
HTTP,89,0.287,16384,155,16539,ok
HTTP,90,0.285,16384,155,16539,ok
HTTP,91,0.302,16384,155,16539,ok
HTTP,92,0.3,16384,155,16539,ok
HTTP,93,0.282,16384,155,16539,ok
HTTP,94,0.273,16384,155,16539,ok
HTTP,95,0.305,16384,155,16539,ok
HTTP,96,0.285,16384,155,16539,ok
HTTP,97,0.281,16384,155,16539,ok
HTTP,98,0.275,16384,155,16539,ok
HTTP,99,0.317,16384,155,16539,ok
HTTP,100,0.278,16384,155,16539,ok
