protocol,request_num,rtt_ms,payload_bytes,header_bytes,total_bytes,status
HTTP,1,19.574,512,153,665,ok
HTTP,2,9.239,512,153,665,ok
HTTP,3,10.218,512,153,665,ok
HTTP,4,10.62,512,153,665,ok
HTTP,5,6.585,512,153,665,ok
HTTP,6,6.364,512,153,665,ok
HTTP,7,6.478,512,153,665,ok
HTTP,8,6.609,512,153,665,ok
HTTP,9,6.296,512,153,665,ok
HTTP,10,6.399,512,153,665,ok
HTTP,11,6.49,512,153,665,ok
HTTP,12,6.464,512,153,665,ok
HTTP,13,51.867,512,153,665,ok
HTTP,14,6.329,512,153,665,ok
HTTP,15,10.745,512,153,665,ok
HTTP,16,6.531,512,153,665,ok
HTTP,17,6.392,512,153,665,ok
HTTP,18,6.395,512,153,665,ok
HTTP,19,6.502,512,153,665,ok
HTTP,20,6.431,512,153,665,ok
HTTP,21,6.496,512,153,665,ok
HTTP,22,6.523,512,153,665,ok
HTTP,23,6.838,512,153,665,ok
HTTP,24,8.408,512,153,665,ok
HTTP,25,8.823,512,153,665,ok
HTTP,26,18.522,512,153,665,ok
HTTP,27,6.672,512,153,665,ok
HTTP,28,6.416,512,153,665,ok
HTTP,29,21.538,512,153,665,ok
HTTP,30,8.69,512,153,665,ok
HTTP,31,8.469,512,153,665,ok
HTTP,32,6.775,512,153,665,ok
HTTP,33,9.716,512,153,665,ok
HTTP,34,6.922,512,153,665,ok
HTTP,35,6.563,512,153,665,ok
HTTP,36,6.451,512,153,665,ok
HTTP,37,8.483,512,153,665,ok
HTTP,38,17.304,512,153,665,ok
HTTP,39,6.472,512,153,665,ok
HTTP,40,8.017,512,153,665,ok
HTTP,41,9.437,512,153,665,ok
HTTP,42,10.588,512,153,665,ok
HTTP,43,10.157,512,153,665,ok
HTTP,44,9.338,512,153,665,ok
HTTP,45,10.209,512,153,665,ok
HTTP,46,8.894,512,153,665,ok
HTTP,47,6.96,512,153,665,ok
HTTP,48,9.593,512,153,665,ok
HTTP,49,7.594,512,153,665,ok
HTTP,50,7.696,512,153,665,ok
HTTP,51,8.345,512,153,665,ok
HTTP,52,7.662,512,153,665,ok
HTTP,53,8.014,512,153,665,ok
HTTP,54,6.944,512,153,665,ok
HTTP,55,10.213,512,153,665,ok
HTTP,56,6.614,512,153,665,ok
HTTP,57,6.309,512,153,665,ok
HTTP,58,9.149,512,153,665,ok
HTTP,59,7.127,512,153,665,ok
HTTP,60,8.712,512,153,665,ok
HTTP,61,7.575,512,153,665,ok
HTTP,62,8.639,512,153,665,ok
HTTP,63,6.085,512,153,665,ok
HTTP,64,6.472,512,153,665,ok
HTTP,65,15.033,512,153,665,ok
HTTP,66,6.611,512,153,665,ok
HTTP,67,7.89,512,153,665,ok
HTTP,68,7.122,512,153,665,ok
HTTP,69,6.343,512,153,665,ok
HTTP,70,6.492,512,153,665,ok
HTTP,71,6.514,512,153,665,ok
HTTP,72,6.375,512,153,665,ok
HTTP,73,6.649,512,153,665,ok
HTTP,74,6.592,512,153,665,ok
HTTP,75,6.112,512,153,665,ok
HTTP,76,6.485,512,153,665,ok
HTTP,77,6.723,512,153,665,ok
HTTP,78,6.161,512,153,665,ok
HTTP,79,6.476,512,153,665,ok
HTTP,80,6.686,512,153,665,ok
HTTP,81,6.196,512,153,665,ok
HTTP,82,6.452,512,153,665,ok
HTTP,83,6.478,512,153,665,ok
HTTP,84,8.009,512,153,665,ok
HTTP,85,7.048,512,153,665,ok
HTTP,86,6.429,512,153,665,ok
HTTP,87,8.923,512,153,665,ok
HTTP,88,6.15,512,153,665,ok
HTTP,89,6.45,512,153,665,ok
HTTP,90,8.566,512,153,665,ok
HTTP,91,6.553,512,153,665,ok
HTTP,92,8.539,512,153,665,ok
HTTP,93,6.618,512,153,665,ok
HTTP,94,6.309,512,153,665,ok
HTTP,95,6.445,512,153,665,ok
HTTP,96,15.271,512,153,665,ok
HTTP,97,12.768,512,153,665,ok
HTTP,98,6.396,512,153,665,ok
HTTP,99,6.496,512,153,665,ok
HTTP,100,10.726,512,153,665,ok
