protocol,request_num,rtt_ms,payload_bytes,header_bytes,total_bytes,status
CoAP,1,88.001,8192,11,8203,ok
CoAP,2,93.723,8192,11,8203,ok
CoAP,3,84.665,8192,11,8203,ok
CoAP,4,89.435,8192,11,8203,ok
CoAP,5,86.905,8192,11,8203,ok
CoAP,6,78.371,8192,11,8203,ok
CoAP,7,89.304,8192,11,8203,ok
CoAP,8,82.783,8192,11,8203,ok
CoAP,9,76.265,8192,11,8203,ok
CoAP,10,74.006,8192,11,8203,ok
CoAP,11,76.276,8192,11,8203,ok
CoAP,12,80.705,8192,11,8203,ok
CoAP,13,86.98,8192,11,8203,ok
CoAP,14,82.725,8192,11,8203,ok
CoAP,15,82.773,8192,11,8203,ok
CoAP,16,78.405,8192,11,8203,ok
CoAP,17,76.291,8192,11,8203,ok
CoAP,18,143.793,8192,11,8203,ok
CoAP,19,81.225,8192,11,8203,ok
CoAP,20,79.975,8192,11,8203,ok
CoAP,21,71.973,8192,11,8203,ok
CoAP,22,135.107,8192,11,8203,ok
CoAP,23,91.613,8192,11,8203,ok
CoAP,24,82.436,8192,11,8203,ok
CoAP,25,92.78,8192,11,8203,ok
CoAP,26,81.813,8192,11,8203,ok
CoAP,27,82.551,8192,11,8203,ok
CoAP,28,98.02,8192,11,8203,ok
CoAP,29,84.912,8192,11,8203,ok
CoAP,30,84.933,8192,11,8203,ok
CoAP,31,100.231,8192,11,8203,ok
CoAP,32,124.139,8192,11,8203,ok
CoAP,33,71.867,8192,11,8203,ok
CoAP,34,58.862,8192,11,8203,ok
CoAP,35,67.517,8192,11,8203,ok
CoAP,36,69.626,8192,11,8203,ok
CoAP,37,71.869,8192,11,8203,ok
CoAP,38,76.272,8192,11,8203,ok
CoAP,39,80.807,8192,11,8203,ok
CoAP,40,78.348,8192,11,8203,ok
CoAP,41,71.695,8192,11,8203,ok
CoAP,42,67.516,8192,11,8203,ok
CoAP,43,63.165,8192,11,8203,ok
CoAP,44,69.698,8192,11,8203,ok
CoAP,45,58.789,8192,11,8203,ok
CoAP,46,71.929,8192,11,8203,ok
CoAP,47,76.207,8192,11,8203,ok
CoAP,48,78.416,8192,11,8203,ok
CoAP,49,69.665,8192,11,8203,ok
CoAP,50,67.506,8192,11,8203,ok
CoAP,51,63.137,8192,11,8203,ok
CoAP,52,67.598,8192,11,8203,ok
CoAP,53,71.879,8192,11,8203,ok
CoAP,54,78.311,8192,11,8203,ok
CoAP,55,121.938,8192,11,8203,ok
CoAP,56,75.62,8192,11,8203,ok
CoAP,57,76.988,8192,11,8203,ok
CoAP,58,74.008,8192,11,8203,ok
CoAP,59,74.154,8192,11,8203,ok
CoAP,60,71.133,8192,11,8203,ok
CoAP,61,66.157,8192,11,8203,ok
CoAP,62,71.8,8192,11,8203,ok
CoAP,63,80.468,8192,11,8203,ok
CoAP,64,65.386,8192,11,8203,ok
CoAP,65,63.136,8192,11,8203,ok
CoAP,66,65.334,8192,11,8203,ok
CoAP,67,63.191,8192,11,8203,ok
CoAP,68,69.669,8192,11,8203,ok
CoAP,69,65.313,8192,11,8203,ok
CoAP,70,76.281,8192,11,8203,ok
CoAP,71,69.677,8192,11,8203,ok
CoAP,72,71.832,8192,11,8203,ok
CoAP,73,61.013,8192,11,8203,ok
CoAP,74,69.695,8192,11,8203,ok
CoAP,75,74.114,8192,11,8203,ok
CoAP,76,67.717,8192,11,8203,ok
CoAP,77,64.509,8192,11,8203,ok
CoAP,78,71.238,8192,11,8203,ok
CoAP,79,70.891,8192,11,8203,ok
CoAP,80,170.046,8192,11,8203,ok
CoAP,81,72.207,8192,11,8203,ok
CoAP,82,69.813,8192,11,8203,ok
CoAP,83,64.697,8192,11,8203,ok
CoAP,84,71.025,8192,11,8203,ok
CoAP,85,79.852,8192,11,8203,ok
CoAP,86,73.065,8192,11,8203,ok
CoAP,87,99.06,8192,11,8203,ok
CoAP,88,92.144,8192,11,8203,ok
CoAP,89,77.496,8192,11,8203,ok
CoAP,90,82.566,8192,11,8203,ok
CoAP,91,79.657,8192,11,8203,ok
CoAP,92,79.693,8192,11,8203,ok
CoAP,93,83.981,8192,11,8203,ok
CoAP,94,75.39,8192,11,8203,ok
CoAP,95,68.972,8192,11,8203,ok
CoAP,96,131.395,8192,11,8203,ok
CoAP,97,135.726,8192,11,8203,ok
CoAP,98,66.763,8192,11,8203,ok
CoAP,99,71.035,8192,11,8203,ok
CoAP,100,77.557,8192,11,8203,ok
