protocol,request_num,rtt_ms,payload_bytes,header_bytes,total_bytes,status
CoAP,1,22.579,2048,11,2059,ok
CoAP,2,17.627,2048,11,2059,ok
CoAP,3,17.369,2048,11,2059,ok
CoAP,4,15.229,2048,11,2059,ok
CoAP,5,15.16,2048,11,2059,ok
CoAP,6,17.469,2048,11,2059,ok
CoAP,7,15.271,2048,11,2059,ok
CoAP,8,15.227,2048,11,2059,ok
CoAP,9,15.186,2048,11,2059,ok
CoAP,10,15.239,2048,11,2059,ok
CoAP,11,28.369,2048,11,2059,ok
CoAP,12,15.202,2048,11,2059,ok
CoAP,13,17.462,2048,11,2059,ok
CoAP,14,17.413,2048,11,2059,ok
CoAP,15,19.553,2048,11,2059,ok
CoAP,16,17.469,2048,11,2059,ok
CoAP,17,17.457,2048,11,2059,ok
CoAP,18,21.929,2048,11,2059,ok
CoAP,19,19.712,2048,11,2059,ok
CoAP,20,21.609,2048,11,2059,ok
CoAP,21,19.76,2048,11,2059,ok
CoAP,22,21.448,2048,11,2059,ok
CoAP,23,17.218,2048,11,2059,ok
CoAP,24,19.643,2048,11,2059,ok
CoAP,25,19.624,2048,11,2059,ok
CoAP,26,21.818,2048,11,2059,ok
CoAP,27,17.297,2048,11,2059,ok
CoAP,28,17.481,2048,11,2059,ok
CoAP,29,28.296,2048,11,2059,ok
CoAP,30,19.593,2048,11,2059,ok
CoAP,31,17.447,2048,11,2059,ok
CoAP,32,19.622,2048,11,2059,ok
CoAP,33,19.568,2048,11,2059,ok
CoAP,34,17.491,2048,11,2059,ok
CoAP,35,17.36,2048,11,2059,ok
CoAP,36,15.195,2048,11,2059,ok
CoAP,37,19.587,2048,11,2059,ok
CoAP,38,19.651,2048,11,2059,ok
CoAP,39,17.394,2048,11,2059,ok
CoAP,40,15.255,2048,11,2059,ok
CoAP,41,17.597,2048,11,2059,ok
CoAP,42,19.902,2048,11,2059,ok
CoAP,43,21.299,2048,11,2059,ok
CoAP,44,17.47,2048,11,2059,ok
CoAP,45,19.491,2048,11,2059,ok
CoAP,46,19.636,2048,11,2059,ok
CoAP,47,21.77,2048,11,2059,ok
CoAP,48,19.758,2048,11,2059,ok
CoAP,49,19.568,2048,11,2059,ok
CoAP,50,21.749,2048,11,2059,ok
CoAP,51,17.337,2048,11,2059,ok
CoAP,52,23.963,2048,11,2059,ok
CoAP,53,21.759,2048,11,2059,ok
CoAP,54,21.752,2048,11,2059,ok
CoAP,55,19.612,2048,11,2059,ok
CoAP,56,21.732,2048,11,2059,ok
CoAP,57,15.232,2048,11,2059,ok
CoAP,58,23.992,2048,11,2059,ok
CoAP,59,17.394,2048,11,2059,ok
CoAP,60,17.405,2048,11,2059,ok
CoAP,61,69.88,2048,11,2059,ok
CoAP,62,17.277,2048,11,2059,ok
CoAP,63,17.454,2048,11,2059,ok
CoAP,64,19.556,2048,11,2059,ok
CoAP,65,21.415,2048,11,2059,ok
CoAP,66,17.806,2048,11,2059,ok
CoAP,67,19.594,2048,11,2059,ok
CoAP,68,113.438,2048,11,2059,ok
CoAP,69,17.459,2048,11,2059,ok
CoAP,70,17.403,2048,11,2059,ok
CoAP,71,17.402,2048,11,2059,ok
CoAP,72,17.346,2048,11,2059,ok
CoAP,73,17.437,2048,11,2059,ok
CoAP,74,21.801,2048,11,2059,ok
CoAP,75,15.203,2048,11,2059,ok
CoAP,76,15.168,2048,11,2059,ok
CoAP,77,17.544,2048,11,2059,ok
CoAP,78,17.345,2048,11,2059,ok
CoAP,79,15.21,2048,11,2059,ok
CoAP,80,15.235,2048,11,2059,ok
CoAP,81,17.41,2048,11,2059,ok
CoAP,82,15.241,2048,11,2059,ok
CoAP,83,17.4,2048,11,2059,ok
CoAP,84,19.602,2048,11,2059,ok
CoAP,85,15.32,2048,11,2059,ok
CoAP,86,15.232,2048,11,2059,ok
CoAP,87,15.158,2048,11,2059,ok
CoAP,88,21.784,2048,11,2059,ok
CoAP,89,15.253,2048,11,2059,ok
CoAP,90,15.243,2048,11,2059,ok
CoAP,91,15.261,2048,11,2059,ok
CoAP,92,15.254,2048,11,2059,ok
CoAP,93,15.217,2048,11,2059,ok
CoAP,94,19.699,2048,11,2059,ok
CoAP,95,19.507,2048,11,2059,ok
CoAP,96,19.597,2048,11,2059,ok
CoAP,97,15.261,2048,11,2059,ok
CoAP,98,15.199,2048,11,2059,ok
CoAP,99,17.429,2048,11,2059,ok
CoAP,100,17.459,2048,11,2059,ok
